Frequency,1k,10k,100k,1M,10M,100M,1G,10G,defect,x,Mg,electric field,tunability,loss,FOM
,0,0,0,0,0,0,0,1,0.52,0.63,0.4,20,0.2151080817,0.0341022946,6.3077304393
,0,0,0,0,0,0,0,1,0.52,0.64,0.4,20,0.2258399725,0.0350391306,6.4453646147
,0,0,0,0,0,0,0,1,0.52,0.65,0.4,20,0.2348748595,0.0359718353,6.5294099548
,0,0,0,0,0,0,0,1,0.52,0.66,0.4,20,0.2426339835,0.0368943848,6.576447468
,0,0,0,0,0,0,0,1,0.52,0.67,0.4,20,0.2495760322,0.0377973169,6.6030092258
,0,0,0,0,0,0,0,1,0.52,0.68,0.4,20,0.2563222349,0.0386686325,6.6286863105
,0,0,0,0,0,0,0,1,0.52,0.69,0.4,20,0.2615256608,0.0395066477,6.6197887198
,0,0,0,0,0,0,0,1,0.52,0.7,0.4,20,0.2650870383,0.0403109789,6.5760506327
,0,0,0,0,0,0,0,1,0.54,0.5,0.4,20,0.073899813,0.0221498758,3.3363533804
,0,0,0,0,0,0,0,1,0.54,0.51,0.4,20,0.0814558193,0.0229469165,3.5497501069
,0,0,0,0,0,0,0,1,0.54,0.52,0.4,20,0.0896552205,0.0237541962,3.7742898032
,0,0,0,0,0,0,0,1,0.54,0.53,0.4,20,0.097990565,0.0245719887,3.9878972026
,0,0,0,0,0,0,0,1,0.54,0.54,0.4,20,0.1066107377,0.025401229,4.1970700591
,0,0,0,0,0,0,0,1,0.54,0.55,0.4,20,0.1159210056,0.0262459256,4.4167238514
,0,0,0,0,0,0,0,1,0.54,0.56,0.4,20,0.1259089112,0.0271077249,4.6447612872
,0,0,0,0,0,0,0,1,0.54,0.57,0.4,20,0.1361317486,0.0279871915,4.8640732172
,0,0,0,0,0,0,0,1,0.54,0.58,0.4,20,0.1464938819,0.0288839433,5.0718103265
,0,0,0,0,0,0,0,1,0.54,0.59,0.4,20,0.157022059,0.0297970548,5.2697174286
,0,0,0,0,0,0,0,1,0.54,0.6,0.4,20,0.1678906083,0.0307183918,5.4654751913
,0,0,0,0,0,0,0,1,0.54,0.61,0.4,20,0.1792847961,0.0316468887,5.6651634162
,0,0,0,0,0,0,0,1,0.54,0.62,0.4,20,0.1913940012,0.0325819813,5.8742284405
,0,0,0,0,0,0,0,1,0.54,0.63,0.4,20,0.2041473836,0.0335225239,6.089857202
,0,0,0,0,0,0,0,1,0.54,0.64,0.4,20,0.2153166831,0.0344632417,6.2477199613
,0,0,0,0,0,0,0,1,0.54,0.65,0.4,20,0.2246834189,0.0354009233,6.3468236971
,0,0,0,0,0,0,0,1,0.54,0.66,0.4,20,0.2326581776,0.0363302603,6.4039777221
,0,0,0,0,0,0,0,1,0.54,0.67,0.4,20,0.2396616191,0.0372468419,6.4344144866
,0,0,0,0,0,0,0,1,0.54,0.68,0.4,20,0.2466132343,0.0381367579,6.4665495412
,0,0,0,0,0,0,0,1,0.54,0.69,0.4,20,0.252630949,0.0389938466,6.4787388531
,0,0,0,0,0,0,0,1,0.54,0.7,0.4,20,0.2569651306,0.0398173817,6.4535918644
,0,0,0,0,0,0,0,1,0.56,0.5,0.4,20,0.0690021291,0.0215910096,3.1958732073
,0,0,0,0,0,0,0,1,0.56,0.51,0.4,20,0.0760781616,0.0223836247,3.3988311822
,0,0,0,0,0,0,0,1,0.56,0.52,0.4,20,0.0837934092,0.0231877975,3.6136855689
,0,0,0,0,0,0,0,1,0.56,0.53,0.4,20,0.0916531011,0.0240027308,3.8184447371
,0,0,0,0,0,0,0,1,0.56,0.54,0.4,20,0.099736385,0.0248292331,4.016893498
,0,0,0,0,0,0,0,1,0.56,0.55,0.4,20,0.1084295288,0.0256713275,4.2237600997
,0,0,0,0,0,0,0,1,0.56,0.56,0.4,20,0.1178781316,0.0265300963,4.4431852138
,0,0,0,0,0,0,0,1,0.56,0.57,0.4,20,0.1276832819,0.0274065044,4.658867838
,0,0,0,0,0,0,0,1,0.56,0.58,0.4,20,0.137723729,0.0282999706,4.8665679179
,0,0,0,0,0,0,0,1,0.56,0.59,0.4,20,0.1479039788,0.0292107183,5.0633461759
,0,0,0,0,0,0,0,1,0.56,0.6,0.4,20,0.1583622694,0.0301321037,5.2555995086
,0,0,0,0,0,0,0,1,0.56,0.61,0.4,20,0.1692747474,0.0310604628,5.4498462721
,0,0,0,0,0,0,0,1,0.56,0.62,0.4,20,0.1808222085,0.0319954827,5.651491812
,0,0,0,0,0,0,0,1,0.56,0.63,0.4,20,0.1931945682,0.0329365991,5.8656501727
,0,0,0,0,0,0,0,1,0.56,0.64,0.4,20,0.2048303634,0.0338811539,6.0455545288
,0,0,0,0,0,0,0,1,0.56,0.65,0.4,20,0.214563176,0.0348231941,6.1615018824
,0,0,0,0,0,0,0,1,0.56,0.66,0.4,20,0.2227823436,0.0357593335,6.2300474252
,0,0,0,0,0,0,0,1,0.56,0.67,0.4,20,0.2298969179,0.03668423,6.2669140909
,0,0,0,0,0,0,0,1,0.56,0.68,0.4,20,0.2367826253,0.0375907682,6.2989568088
,0,0,0,0,0,0,0,1,0.56,0.69,0.4,20,0.243513912,0.0384670682,6.3304515627
,0,0,0,0,0,0,0,1,0.56,0.7,0.4,20,0.2486249208,0.0393099301,6.3247357644
,0,0,0,0,0,0,0,1,0.58,0.5,0.4,20,0.0643590018,0.0210318286,3.060076374
,0,0,0,0,0,0,0,1,0.58,0.51,0.4,20,0.0709935129,0.021818867,3.2537671594
,0,0,0,0,0,0,0,1,0.58,0.52,0.4,20,0.0782258511,0.0226174537,3.4586497728
,0,0,0,0,0,0,0,1,0.58,0.53,0.4,20,0.085636057,0.0234276969,3.6553339991
,0,0,0,0,0,0,0,1,0.58,0.54,0.4,20,0.0932595953,0.0242513083,3.8455490379
,0,0,0,0,0,0,0,1,0.58,0.55,0.4,20,0.1013574153,0.0250909682,4.039597615
,0,0,0,0,0,0,0,1,0.58,0.56,0.4,20,0.1101914346,0.0259469505,4.2467971178
,0,0,0,0,0,0,0,1,0.58,0.57,0.4,20,0.1195742786,0.0268203449,4.4583423161
,0,0,0,0,0,0,0,1,0.58,0.58,0.4,20,0.1292274147,0.0277107079,4.6634468945
,0,0,0,0,0,0,0,1,0.58,0.59,0.4,20,0.1390854865,0.0286182817,4.8600222738
,0,0,0,0,0,0,0,1,0.58,0.6,0.4,20,0.149162665,0.0295401216,5.0494939398
,0,0,0,0,0,0,0,1,0.58,0.61,0.4,20,0.1596237421,0.0304688755,5.2389114951
,0,0,0,0,0,0,0,1,0.58,0.62,0.4,20,0.1706460118,0.0314043611,5.4338316661
,0,0,0,0,0,0,0,1,0.58,0.63,0.4,20,0.1824119389,0.0323460177,5.6393940235
,0,0,0,0,0,0,0,1,0.58,0.64,0.4,20,0.1943818331,0.0332931615,5.83849128
,0,0,0,0,0,0,0,1,0.58,0.65,0.4,20,0.2045094371,0.0342395902,5.9728938315
,0,0,0,0,0,0,0,1,0.58,0.66,0.4,20,0.213015303,0.0351818688,6.0546898236
,0,0,0,0,0,0,0,1,0.58,0.67,0.4,20,0.220283255,0.0361139476,6.0996725542
,0,0,0,0,0,0,0,1,0.58,0.68,0.4,20,0.2271232754,0.0370328873,6.1330155967
,0,0,0,0,0,0,0,1,0.58,0.69,0.4,20,0.2341599166,0.0379263908,6.1740627479
,0,0,0,0,0,0,0,1,0.58,0.7,0.4,20,0.2400505394,0.0387888066,6.1886549353
,0,0,0,0,0,0,0,1,0.6,0.5,0.4,20,0.0599638186,0.0204723701,2.9290120444
,0,0,0,0,0,0,0,1,0.6,0.51,0.4,20,0.066170238,0.0212538894,3.1133237195
,0,0,0,0,0,0,0,1,0.6,0.52,0.4,20,0.0729410276,0.0220468901,3.3084497301
,0,0,0,0,0,0,0,1,0.6,0.53,0.4,20,0.0799346864,0.0228514504,3.4980136928
,0,0,0,0,0,0,0,1,0.6,0.54,0.4,20,0.0871345922,0.0236698166,3.6812533731
,0,0,0,0,0,0,0,1,0.6,0.55,0.4,20,0.0946988314,0.0245051738,3.8644423489
,0,0,0,0,0,0,0,1,0.6,0.56,0.4,20,0.1029093117,0.0253579281,4.0582697172
,0,0,0,0,0,0,0,1,0.6,0.57,0.4,20,0.111819841,0.0262283944,4.2633124733
,0,0,0,0,0,0,0,1,0.6,0.58,0.4,20,0.1210257858,0.0271158218,4.463290351
,0,0,0,0,0,0,0,1,0.6,0.59,0.4,20,0.1305522919,0.0280202217,4.6592169504
,0,0,0,0,0,0,0,1,0.6,0.6,0.4,20,0.1402744204,0.0289412402,4.8468697067
,0,0,0,0,0,0,0,1,0.6,0.61,0.4,20,0.1503190547,0.0298712328,5.0322347158
,0,0,0,0,0,0,0,1,0.6,0.62,0.4,20,0.1608497053,0.0308080316,5.2210315605
,0,0,0,0,0,0,0,1,0.6,0.63,0.4,20,0.1720457971,0.0317506306,5.4186576408
,0,0,0,0,0,0,0,1,0.6,0.64,0.4,20,0.1839433759,0.0326989815,5.6253549029
,0,0,0,0,0,0,0,1,0.6,0.65,0.4,20,0.1945084184,0.0336498022,5.7803733063
,0,0,0,0,0,0,0,1,0.6,0.66,0.4,20,0.2033315301,0.034597531,5.8770531949
,0,0,0,0,0,0,0,1,0.6,0.67,0.4,20,0.2107975483,0.0355368592,5.9318001941
,0,0,0,0,0,0,0,1,0.6,0.68,0.4,20,0.2176380306,0.0364648178,5.9684387234
,0,0,0,0,0,0,0,1,0.6,0.69,0.4,20,0.2246049345,0.0373736359,6.0097159158
,0,0,0,0,0,0,0,1,0.6,0.7,0.4,20,0.2312329412,0.0382536016,6.0447364831
,0,0,0,0,0,0,0,1,0.62,0.5,0.4,20,0.0558006279,0.0199126527,2.8022699306
,0,0,0,0,0,0,0,1,0.62,0.51,0.4,20,0.06159392,0.0206886847,2.9771791147
,0,0,0,0,0,0,0,1,0.62,0.52,0.4,20,0.0679252669,0.0214761849,3.162818127
,0,0,0,0,0,0,0,1,0.62,0.53,0.4,20,0.0745416209,0.0222751144,3.3464079942
,0,0,0,0,0,0,0,1,0.62,0.54,0.4,20,0.0813370347,0.0230883937,3.5228537661
,0,0,0,0,0,0,0,1,0.62,0.55,0.4,20,0.0884412229,0.0239185318,3.6976024967
,0,0,0,0,0,0,0,1,0.62,0.56,0.4,20,0.0960544348,0.0247658435,3.8785044733
,0,0,0,0,0,0,0,1,0.62,0.57,0.4,20,0.1044163331,0.0256311912,4.073799469
,0,0,0,0,0,0,0,1,0.62,0.58,0.4,20,0.1131874546,0.0265150424,4.268801569
,0,0,0,0,0,0,0,1,0.62,0.59,0.4,20,0.1222924367,0.0274164323,4.4605525388
,0,0,0,0,0,0,0,1,0.62,0.6,0.4,20,0.1316828281,0.02833529,4.6473082894
,0,0,0,0,0,0,0,1,0.62,0.61,0.4,20,0.1413326412,0.0292668585,4.829101873
,0,0,0,0,0,0,0,1,0.62,0.62,0.4,20,0.1514030695,0.0302051995,5.0124836785
,0,0,0,0,0,0,0,1,0.62,0.63,0.4,20,0.1620623767,0.0311493054,5.2027605309
,0,0,0,0,0,0,0,1,0.62,0.64,0.4,20,0.1734865308,0.0320990831,5.4047192021
,0,0,0,0,0,0,0,1,0.62,0.65,0.4,20,0.1845239699,0.0330534354,5.5825958079
,0,0,0,0,0,0,0,1,0.62,0.66,0.4,20,0.1937113851,0.0340061262,5.6963672945
,0,0,0,0,0,0,0,1,0.62,0.67,0.4,20,0.2014170736,0.0349526368,5.7625716409
,0,0,0,0,0,0,0,1,0.62,0.68,0.4,20,0.2083060443,0.0358880982,5.8043210632
,0,0,0,0,0,0,0,1,0.62,0.69,0.4,20,0.2151768357,0.0368101224,5.8455887042
,0,0,0,0,0,0,0,1,0.62,0.7,0.4,20,0.2221925706,0.0377062149,5.8927307127
,0,0,0,0,0,0,0,1,0.64,0.5,0.4,20,0.0518631786,0.0193530172,2.6798497652
,0,0,0,0,0,0,0,1,0.64,0.51,0.4,20,0.0572608858,0.0201232117,2.8455142575
,0,0,0,0,0,0,0,1,0.64,0.52,0.4,20,0.0631639212,0.0209052898,3.0214324606
,0,0,0,0,0,0,0,1,0.64,0.53,0.4,20,0.0694407746,0.0216987506,3.2002199518
,0,0,0,0,0,0,0,1,0.64,0.54,0.4,20,0.0758534744,0.0225070361,3.3702116113
,0,0,0,0,0,0,0,1,0.64,0.55,0.4,20,0.082533665,0.0233319569,3.5373657406
,0,0,0,0,0,0,0,1,0.64,0.56,0.4,20,0.0896102637,0.0241739172,3.7068987603
,0,0,0,0,0,0,0,1,0.64,0.57,0.4,20,0.0973566324,0.0250334367,3.8890637976
,0,0,0,0,0,0,0,1,0.64,0.58,0.4,20,0.1056985483,0.025911415,4.0792271784
,0,0,0,0,0,0,0,1,0.64,0.59,0.4,20,0.1143331677,0.0268076062,4.2649525231
,0,0,0,0,0,0,0,1,0.64,0.6,0.4,20,0.1233587787,0.0277230386,4.449684628
,0,0,0,0,0,0,0,1,0.64,0.61,0.4,20,0.1326421797,0.0286554508,4.6288638286
,0,0,0,0,0,0,0,1,0.64,0.62,0.4,20,0.1422831416,0.0295954682,4.8075989418
,0,0,0,0,0,0,0,1,0.64,0.63,0.4,20,0.1524398625,0.0305412393,4.9912795287
,0,0,0,0,0,0,0,1,0.64,0.64,0.4,20,0.1632846445,0.031492658,5.184847989
,0,0,0,0,0,0,0,1,0.64,0.65,0.4,20,0.1745320261,0.0324495398,5.3785670668
,0,0,0,0,0,0,0,1,0.64,0.66,0.4,20,0.1841321886,0.033407554,5.5116932117
,0,0,0,0,0,0,0,1,0.64,0.67,0.4,20,0.1921279728,0.0343609303,5.5914659796
,0,0,0,0,0,0,0,1,0.64,0.68,0.4,20,0.1991164088,0.0353039987,5.6400525757
,0,0,0,0,0,0,0,1,0.64,0.69,0.4,20,0.2059334219,0.0362356082,5.6831782915
,0,0,0,0,0,0,0,1,0.64,0.7,0.4,20,0.212933138,0.0371476747,5.7320717843
,0,0,0,0,0,0,0,1,0.66,0.5,0.4,20,0.0481338613,0.0187947266,2.5610301402
,0,0,0,0,0,0,0,1,0.66,0.51,0.4,20,0.0531500131,0.0195575636,2.7176193409
,0,0,0,0,0,0,0,1,0.66,0.52,0.4,20,0.0586418137,0.0203341581,2.8839066467
,0,0,0,0,0,0,0,1,0.66,0.53,0.4,20,0.0645921379,0.0211223252,3.0580031928
,0,0,0,0,0,0,0,1,0.66,0.54,0.4,20,0.0706546009,0.0219256971,3.2224563068
,0,0,0,0,0,0,0,1,0.66,0.55,0.4,20,0.0769314021,0.0227455441,3.3822625549
,0,0,0,0,0,0,0,1,0.66,0.56,0.4,20,0.083545208,0.0235821512,3.5427305716
,0,0,0,0,0,0,0,1,0.66,0.57,0.4,20,0.0906907395,0.0244360063,3.7113568554
,0,0,0,0,0,0,0,1,0.66,0.58,0.4,20,0.0985492542,0.0253081825,3.8939680556
,0,0,0,0,0,0,0,1,0.66,0.59,0.4,20,0.1067328751,0.0261989012,4.0739447157
,0,0,0,0,0,0,0,1,0.66,0.6,0.4,20,0.1152984649,0.0271086376,4.2532002752
,0,0,0,0,0,0,0,1,0.66,0.61,0.4,20,0.1242340207,0.0280376151,4.4309767524
,0,0,0,0,0,0,0,1,0.66,0.62,0.4,20,0.133473441,0.028978508,4.6059459307
,0,0,0,0,0,0,0,1,0.66,0.63,0.4,20,0.1431633532,0.0299260877,4.7838980703
,0,0,0,0,0,0,0,1,0.66,0.64,0.4,20,0.1534636766,0.0308792498,4.9697993829
,0,0,0,0,0,0,0,1,0.66,0.65,0.4,20,0.1645089835,0.0318379328,5.1670749019
,0,0,0,0,0,0,0,1,0.66,0.66,0.4,20,0.174569115,0.0328007191,5.322112435
,0,0,0,0,0,0,0,1,0.66,0.67,0.4,20,0.1829070747,0.033760801,5.4177350443
,0,0,0,0,0,0,0,1,0.66,0.68,0.4,20,0.1900530457,0.0347119831,5.4751422629
,0,0,0,0,0,0,0,1,0.66,0.69,0.4,20,0.196866855,0.0356516242,5.5219603431
,0,0,0,0,0,0,0,1,0.66,0.7,0.4,20,0.2037191391,0.0365775637,5.569510883
,0,0,0,0,0,0,0,1,0.68,0.5,0.4,20,0.0445865802,0.0182384197,2.4446515067
,0,0,0,0,0,0,0,1,0.68,0.51,0.4,20,0.049246937,0.018992126,2.5930186542
,0,0,0,0,0,0,0,1,0.68,0.52,0.4,20,0.054345753,0.0197627954,2.7499021216
,0,0,0,0,0,0,0,1,0.68,0.53,0.4,20,0.0599724725,0.0205458235,2.9189617296
,0,0,0,0,0,0,0,1,0.68,0.54,0.4,20,0.0657247975,0.0213443134,3.079265014
,0,0,0,0,0,0,0,1,0.68,0.55,0.4,20,0.0716233552,0.0221591573,3.2322237814
,0,0,0,0,0,0,0,1,0.68,0.56,0.4,20,0.0778142661,0.022990562,3.3846178314
,0,0,0,0,0,0,0,1,0.68,0.57,0.4,20,0.0844233558,0.0238389298,3.5414071231
,0,0,0,0,0,0,0,1,0.68,0.58,0.4,20,0.0917215347,0.0247057453,3.7125589043
,0,0,0,0,0,0,0,1,0.68,0.59,0.4,20,0.0994871184,0.0255911183,3.8875643195
,0,0,0,0,0,0,0,1,0.68,0.6,0.4,20,0.1075713485,0.0264952295,4.0600270513
,0,0,0,0,0,0,0,1,0.68,0.61,0.4,20,0.1161006391,0.0274185538,4.2343823072
,0,0,0,0,0,0,0,1,0.68,0.62,0.4,20,0.1249627098,0.0283576306,4.406669639
,0,0,0,0,0,0,0,1,0.68,0.63,0.4,20,0.1342162937,0.029304387,4.5800751164
,0,0,0,0,0,0,0,1,0.68,0.64,0.4,20,0.1440114826,0.0302586108,4.7593553964
,0,0,0,0,0,0,0,1,0.68,0.65,0.4,20,0.1545100659,0.0312191527,4.9492075389
,0,0,0,0,0,0,0,1,0.68,0.66,0.4,20,0.1649974585,0.0321851149,5.1265145087
,0,0,0,0,0,0,0,1,0.68,0.67,0.4,20,0.1737267971,0.0331512317,5.2404326534
,0,0,0,0,0,0,0,1,0.68,0.68,0.4,20,0.1810927391,0.0341107696,5.3089608128
,0,0,0,0,0,0,0,1,0.68,0.69,0.4,20,0.1879589558,0.035059005,5.361217633
,0,0,0,0,0,0,0,1,0.68,0.7,0.4,20,0.1947220117,0.0359954685,5.4096257061
,0,0,0,0,0,0,0,1,0.7,0.5,0.4,20,0.0412104316,0.0176841579,2.3303587218
,0,0,0,0,0,0,0,1,0.7,0.51,0.4,20,0.0455379523,0.018428389,2.4710761369
,0,0,0,0,0,0,0,1,0.7,0.52,0.4,20,0.0502727591,0.0191915557,2.619524956
,0,0,0,0,0,0,0,1,0.7,0.53,0.4,20,0.0555722639,0.0199691579,2.7829047263
,0,0,0,0,0,0,0,1,0.7,0.54,0.4,20,0.0610381216,0.0207628682,2.939773109
,0,0,0,0,0,0,0,1,0.7,0.55,0.4,20,0.0665988028,0.0215727631,3.0871707297
,0,0,0,0,0,0,0,1,0.7,0.56,0.4,20,0.0723903179,0.0223990418,3.2318488686
,0,0,0,0,0,0,0,1,0.7,0.57,0.4,20,0.0785400942,0.0232424475,3.3791662517
,0,0,0,0,0,0,0,1,0.7,0.58,0.4,20,0.0852395147,0.0241040736,3.5363115843
,0,0,0,0,0,0,0,1,0.7,0.59,0.4,20,0.0925818682,0.0249842331,3.7056117684
,0,0,0,0,0,0,0,1,0.7,0.6,0.4,20,0.1002152562,0.0258828495,3.8718787976
,0,0,0,0,0,0,0,1,0.7,0.61,0.4,20,0.1082591265,0.0268003773,4.0394627765
,0,0,0,0,0,0,0,1,0.7,0.62,0.4,20,0.1167402938,0.0277361386,4.2089598514
,0,0,0,0,0,0,0,1,0.7,0.63,0.4,20,0.1255849898,0.0286812373,4.3786461681
,0,0,0,0,0,0,0,1,0.7,0.64,0.4,20,0.134907499,0.0296337679,4.55249226
,0,0,0,0,0,0,0,1,0.7,0.65,0.4,20,0.1448601633,0.0305937082,4.7349658418
,0,0,0,0,0,0,0,1,0.7,0.66,0.4,20,0.1553948522,0.0315609686,4.9236401509
,0,0,0,0,0,0,0,1,0.7,0.67,0.4,20,0.1645639539,0.0325324871,5.0584498318
,0,0,0,0,0,0,0,1,0.7,0.68,0.4,20,0.1722077578,0.0334998555,5.140552257
,0,0,0,0,0,0,0,1,0.7,0.69,0.4,20,0.1791809797,0.0344567597,5.2001691761
,0,0,0,0,0,0,0,1,0.7,0.7,0.4,20,0.1859173179,0.0354020968,5.2515905753
,0,0,0,0,0,0,0,1,0.72,0.5,0.4,20,0.0379992127,0.0171319079,2.2180374143
,0,0,0,0,0,0,0,1,0.72,0.51,0.4,20,0.0420124605,0.0178667065,2.3514384422
,0,0,0,0,0,0,0,1,0.72,0.52,0.4,20,0.046416454,0.0186207909,2.4927219391
,0,0,0,0,0,0,0,1,0.72,0.53,0.4,20,0.0513869226,0.019392645,2.649815051
,0,0,0,0,0,0,0,1,0.72,0.54,0.4,20,0.0565819964,0.0201812536,2.8036908669
,0,0,0,0,0,0,0,1,0.72,0.55,0.4,20,0.0618385933,0.0209863037,2.9466167165
,0,0,0,0,0,0,0,1,0.72,0.56,0.4,20,0.067261517,0.0218077786,3.0842901624
,0,0,0,0,0,0,0,1,0.72,0.57,0.4,20,0.0729920119,0.022646552,3.2230960325
,0,0,0,0,0,0,0,1,0.72,0.58,0.4,20,0.0791570097,0.0235031564,3.3679310282
,0,0,0,0,0,0,0,1,0.72,0.59,0.4,20,0.0859972909,0.0243782159,3.5276285702
,0,0,0,0,0,0,0,1,0.72,0.6,0.4,20,0.0932139307,0.0252714437,3.688508334
,0,0,0,0,0,0,0,1,0.72,0.61,0.4,20,0.1007748619,0.0261833221,3.848818783
,0,0,0,0,0,0,0,1,0.72,0.62,0.4,20,0.1088212207,0.0271140877,4.0134568385
,0,0,0,0,0,0,0,1,0.72,0.63,0.4,20,0.117258288,0.0280575398,4.1792077579
,0,0,0,0,0,0,0,1,0.72,0.64,0.4,20,0.1261394918,0.0290083867,4.3483801117
,0,0,0,0,0,0,0,1,0.72,0.65,0.4,20,0.1355788559,0.0299665984,4.5243325282
,0,0,0,0,0,0,0,1,0.72,0.66,0.4,20,0.145739302,0.0309322029,4.7115720297
,0,0,0,0,0,0,0,1,0.72,0.67,0.4,20,0.1553941965,0.0319049582,4.8705344018
,0,0,0,0,0,0,0,1,0.72,0.68,0.4,20,0.1633745879,0.0328789428,4.9689732694
,0,0,0,0,0,0,0,1,0.72,0.69,0.4,20,0.1705095917,0.0338445529,5.038021693
,0,0,0,0,0,0,0,1,0.72,0.7,0.4,20,0.1772750765,0.034798827,5.0942831062
,0,0,0,0,0,0,0,1,0.74,0.5,0.4,20,0.0349505655,0.016581703,2.107779008
,0,0,0,0,0,0,0,1,0.74,0.51,0.4,20,0.0386627913,0.0173070673,2.2339308347
,0,0,0,0,0,0,0,1,0.74,0.52,0.4,20,0.0427582934,0.0180517882,2.3686458608
,0,0,0,0,0,0,0,1,0.74,0.53,0.4,20,0.0474050082,0.01881635,2.5193519572
,0,0,0,0,0,0,0,1,0.74,0.54,0.4,20,0.0523476303,0.0195996556,2.6708443948
,0,0,0,0,0,0,0,1,0.74,0.55,0.4,20,0.0573201925,0.0203997716,2.8098448171
,0,0,0,0,0,0,0,1,0.74,0.56,0.4,20,0.0624148697,0.0212169234,2.9417493066
,0,0,0,0,0,0,0,1,0.74,0.57,0.4,20,0.0677511916,0.0220511667,3.0724538308
,0,0,0,0,0,0,0,1,0.74,0.58,0.4,20,0.0734619424,0.0229029078,3.2075377957
,0,0,0,0,0,0,0,1,0.74,0.59,0.4,20,0.0797293931,0.0237729289,3.353789238
,0,0,0,0,0,0,0,1,0.74,0.6,0.4,20,0.0865527689,0.0246609617,3.5097077702
,0,0,0,0,0,0,0,1,0.74,0.61,0.4,20,0.0936658159,0.0255673081,3.6634993224
,0,0,0,0,0,0,0,1,0.74,0.62,0.4,20,0.1012117192,0.0264922902,3.8204216561
,0,0,0,0,0,0,0,1,0.74,0.63,0.4,20,0.1092464551,0.0274333041,3.9822565558
,0,0,0,0,0,0,0,1,0.74,0.64,0.4,20,0.1176911965,0.0283824652,4.1466164292
,0,0,0,0,0,0,0,1,0.74,0.65,0.4,20,0.1266541779,0.0293389484,4.3169297063
,0,0,0,0,0,0,0,1,0.74,0.66,0.4,20,0.1362618208,0.0303028338,4.4966692455
,0,0,0,0,0,0,0,1,0.74,0.67,0.4,20,0.1461931467,0.0312740505,4.6745830605
,0,0,0,0,0,0,0,1,0.74,0.68,0.4,20,0.1545691341,0.0322502814,4.7927995475
,0,0,0,0,0,0,0,1,0.74,0.69,0.4,20,0.1619157791,0.0332224108,4.873691439
,0,0,0,0,0,0,0,1,0.74,0.7,0.4,20,0.1687663794,0.0341853052,4.936810668
,0,0,0,0,0,0,0,1,0.76,0.5,0.4,20,0.0320606381,0.0160334799,1.9996057188
,0,0,0,0,0,0,0,1,0.76,0.51,0.4,20,0.0354851373,0.0167494938,2.1185796851
,0,0,0,0,0,0,0,1,0.76,0.52,0.4,20,0.0392888635,0.0174848288,2.2470259188
,0,0,0,0,0,0,0,1,0.76,0.53,0.4,20,0.043625176,0.0182410479,2.3915937417
,0,0,0,0,0,0,0,1,0.76,0.54,0.4,20,0.048325751,0.0190183595,2.5410052323
,0,0,0,0,0,0,0,1,0.76,0.55,0.4,20,0.0530326329,0.0198136382,2.6765721855
,0,0,0,0,0,0,0,1,0.76,0.56,0.4,20,0.0578274429,0.0206264146,2.8035625203
,0,0,0,0,0,0,0,1,0.76,0.57,0.4,20,0.0628057495,0.0214562677,2.9271516546
,0,0,0,0,0,0,0,1,0.76,0.58,0.4,20,0.0681001097,0.0223033261,3.0533611621
,0,0,0,0,0,0,0,1,0.76,0.59,0.4,20,0.0738398135,0.0231683683,3.1870959812
,0,0,0,0,0,0,0,1,0.76,0.6,0.4,20,0.0802142248,0.0240513161,3.3351282926
,0,0,0,0,0,0,0,1,0.76,0.61,0.4,20,0.086912103,0.0249522906,3.4831312441
,0,0,0,0,0,0,0,1,0.76,0.62,0.4,20,0.0939753503,0.0258715991,3.6323750201
,0,0,0,0,0,0,0,1,0.76,0.63,0.4,20,0.1015514284,0.0268085375,3.7880256765
,0,0,0,0,0,0,0,1,0.76,0.64,0.4,20,0.1095680818,0.0277561005,3.9475315273
,0,0,0,0,0,0,0,1,0.76,0.65,0.4,20,0.1180670336,0.0287109334,4.1122673358
,0,0,0,0,0,0,0,1,0.76,0.66,0.4,20,0.1271593869,0.0296730548,4.285348703
,0,0,0,0,0,0,0,1,0.76,0.67,0.4,20,0.1369371414,0.0306425095,4.4688618404
,0,0,0,0,0,0,0,1,0.76,0.68,0.4,20,0.1457680911,0.0316189378,4.6101514232
,0,0,0,0,0,0,0,1,0.76,0.69,0.4,20,0.1533759534,0.0325952098,4.7054752628
,0,0,0,0,0,0,0,1,0.76,0.7,0.4,20,0.1603641063,0.0335633531,4.7779524835
,0,0,0,0,0,0,0,1,0.78,0.5,0.4,20,0.0293242633,0.0154873403,1.8934344266
,0,0,0,0,0,0,0,1,0.78,0.51,0.4,20,0.0324723534,0.0161939654,2.0052132136
,0,0,0,0,0,0,0,1,0.78,0.52,0.4,20,0.0360027775,0.0169200078,2.1278227484
,0,0,0,0,0,0,0,1,0.78,0.53,0.4,20,0.0400411263,0.0176674537,2.2663778822
,0,0,0,0,0,0,0,1,0.78,0.54,0.4,20,0.044505313,0.0184379295,2.4137912557
,0,0,0,0,0,0,0,1,0.78,0.55,0.4,20,0.0489676706,0.0192283113,2.5466443639
,0,0,0,0,0,0,0,1,0.78,0.56,0.4,20,0.053481508,0.0200362727,2.6692343831
,0,0,0,0,0,0,0,1,0.78,0.57,0.4,20,0.0581407063,0.0208617523,2.7869521919
,0,0,0,0,0,0,0,1,0.78,0.58,0.4,20,0.0630463362,0.021704305,2.9047848434
